"cust_id","mg_acc","cust_age","cust_gender","cust_income","cust_cr_score"
7775274,251674,56,"male",96800,704
8274858,967013,30,"male",160100,551
7139382,794282,28,"female",59800,419
8958981,190078,39,"male",61300,786
8512982,413503,42,"male",62700,684
7637469,784413,51,"male",65300,633
6448835,285494,36,"male",55900,745
4822157,643437,50,"male",97500,837
6992347,680753,42,"male",51300,687
8665239,680753,39,"female",50400,613
4281250,612208,40,"male",68700,506
5363317,197775,38,"male",58700,603
3019329,315517,51,"male",81500,870
8569271,82720,44,"female",57000,698
153286,491417,52,"female",76700,618
3911283,95329,56,"male",195100,790
9650704,188105,60,"female",91900,718
1534852,113275,39,"male",49200,697
8859585,113275,34,"female",33000,712
2179411,108798,45,"female",87000,622
3005805,996380,35,"male",71700,863
3713401,270129,38,"male",104400,698
1538469,382168,34,"male",73900,485
1508549,595996,46,"male",93000,682
1738237,110187,36,"male",102000,821
9795896,92708,36,"male",64600,549
2183059,96240,45,"female",138500,746
2582090,800621,44,"male",100900,879
3715556,97652,33,"male",77300,684
2803248,17509,59,"male",84300,802
2359765,214380,41,"female",192600,746
7563244,907417,37,"male",98500,752
647805,645339,41,"female",56700,723
9918758,192953,25,"male",67800,513
9717863,672294,27,"male",53100,857
9524839,998830,54,"male",83400,859
6622741,53006,49,"male",113700,528
4191825,601716,39,"female",163800,671
9966847,381830,46,"male",105200,676
8409807,524499,48,"male",73100,624
6598374,950021,37,"female",76000,661
1078835,490192,52,"male",123700,583
417587,596018,47,"male",47200,600
332235,596018,38,"female",40900,785
7318607,918461,39,"male",69900,754
4810442,686486,33,"male",77900,720
1853472,394818,33,"male",72100,774
2667455,986642,37,"male",62600,726
963436,204324,36,"male",69700,761
2931496,216063,34,"female",66200,537
6483025,281413,38,"female",56200,597
7472165,868015,34,"female",53600,694
3869692,156141,51,"male",57300,608
2926345,372115,50,"male",92000,609
2748596,194414,44,"male",87300,552
9243781,12561,42,"male",63100,611
6213369,941996,64,"male",117700,700
7252454,979759,26,"male",79800,792
5822475,633059,49,"male",142200,692
8620567,915304,30,"male",52500,670
8252592,644746,42,"male",75200,613
2437703,339071,34,"male",58800,653
186967,339071,25,"female",63600,561
6725927,346494,38,"female",95700,725
6665607,325161,45,"male",48400,743
3285789,325161,42,"female",35900,748
3262126,325161,56,"male",20000,704
1294715,931336,62,"male",94200,661
9184309,975207,47,"male",91900,850
9883713,648074,58,"male",116400,789
658739,648074,53,"female",84800,716
6768211,305311,57,"male",57500,693
9917371,305311,48,"female",69100,558
4730476,515717,62,"male",51800,645
6510477,515717,56,"female",49100,777
5317778,292584,50,"male",61200,669
2856135,148323,48,"male",65900,620
4017676,568499,38,"male",72900,580
6017493,962478,35,"male",65000,768
6243695,382018,41,"male",61900,625
2756951,95528,34,"female",60600,809
8261402,571795,34,"female",67300,827
4245382,565011,29,"female",66900,763
3706566,418531,31,"male",123400,818
665592,206269,54,"male",55800,736
5160519,206269,49,"female",56900,643
6670934,206269,68,"male",41400,829
4876194,967414,53,"male",40500,809
4174180,967414,51,"male",135200,762
5097424,815080,40,"male",69700,622
1807524,815080,37,"female",53800,700
6500566,815080,55,"male",31000,810
7557325,863559,29,"male",57000,669
1370496,634996,47,"male",60600,804
4683358,634996,42,"female",43100,781
2617597,275869,39,"male",85400,788
8303614,223035,51,"male",45600,866
2929292,223035,41,"female",66000,690
7045783,826994,46,"male",68600,616
814426,140956,35,"male",177000,658
3923100,555658,44,"female",68900,652
3461972,451251,62,"male",72900,745
4150138,451251,59,"female",96100,847
9082639,355345,52,"male",97400,762
3378492,109536,42,"male",54300,507
3236094,337655,62,"male",170000,669
8445662,992113,39,"female",76100,737
8989680,673077,51,"male",108100,818
3500083,673077,44,"female",88300,756
1438634,717174,55,"male",98300,667
1542578,909335,44,"male",74500,552
5522809,814213,53,"female",42800,676
7433982,814213,44,"female",94000,895
1859341,335928,43,"female",45500,620
9490086,335928,39,"male",73200,798
2141535,874083,44,"male",53000,804
7981555,874083,36,"female",156900,625
5540516,977817,39,"female",80100,528
3014571,164288,45,"male",88200,744
3704693,164288,41,"female",77800,886
5306463,278853,52,"male",60900,769
2269482,278853,44,"female",54500,674
3721926,918956,52,"male",58200,836
5400800,918956,44,"female",76200,606
9764782,287368,49,"male",89400,807
7005077,528022,41,"male",93300,884
2776480,944987,55,"male",158500,788
1136607,223814,52,"male",74500,723
8064304,406351,33,"male",58900,580
8265571,406351,26,"female",53400,556
3688586,732329,26,"male",217700,679
4467170,592862,37,"male",82100,516
4038363,868242,47,"male",56000,849
6541004,868242,45,"female",50900,779
9630796,868242,59,"male",108000,888
8145347,945248,47,"female",111800,766
8051536,945248,39,"male",111700,791
3319432,348891,47,"male",46500,687
8657162,348891,42,"female",44400,883
1304081,144828,50,"male",52800,667
6729603,144828,42,"female",37600,757
3676901,430289,49,"male",97100,692
5279737,820170,28,"male",55800,793
260386,638067,42,"male",70600,771
123767,905117,28,"female",91400,500
9214131,39785,50,"male",54900,669
3844552,39785,43,"female",67000,558
3734706,922162,55,"male",87400,709
5312201,922162,53,"female",122400,550
4800807,207409,35,"female",89800,439
3069363,923678,43,"female",65600,566
8497117,613377,34,"male",81900,733
5872408,494921,44,"female",77900,702
3205551,204541,43,"male",42500,859
9129118,204541,40,"female",103600,732
433880,376021,57,"female",47000,610
8577745,376021,48,"male",77700,594
438755,935078,54,"male",44900,718
7991423,935078,51,"female",57500,758
3678741,444329,41,"male",104800,849
9478018,444329,39,"female",90800,640
3893171,9578,40,"male",59900,716
1395836,725338,48,"male",60500,741
6554480,725338,40,"female",133500,776
7711462,898434,43,"male",63000,858
1201695,898434,41,"female",48500,726
6549502,951017,47,"male",80200,616
605631,23196,45,"male",73800,714
8020764,23196,41,"female",106500,795
140721,394703,57,"male",44600,888
7504131,394703,51,"female",171100,785
2587083,346804,37,"male",58200,892
9856669,816076,41,"male",56600,861
8886907,106353,51,"male",57900,712
9870535,953623,50,"male",81600,712
7213438,551580,43,"male",55000,813
6086039,551580,39,"female",57100,538
1454741,766999,31,"male",71800,658
8112767,443900,26,"female",158500,588
9579871,585290,36,"male",69600,536
3205608,79987,39,"female",67400,542
3755332,79987,36,"female",55200,671
5416425,298277,43,"male",181800,653
1024261,59643,54,"male",259800,740
1141741,834008,32,"male",63400,853
8959386,916158,26,"male",72900,783
9809356,303063,53,"male",67500,762
3793422,303063,50,"female",55800,714
19130,368746,41,"male",169300,884
4074587,863397,61,"male",43800,802
6697226,863397,57,"female",114500,778
1187300,804693,56,"male",48000,899
825730,804693,53,"female",72300,513
3917547,672,44,"male",85100,631
6159395,634936,36,"female",61400,674
4510505,201779,37,"male",110100,707
4905084,64812,40,"female",54300,564
4416309,424569,53,"female",90500,618
7359812,978070,32,"male",61100,629
4834816,745362,36,"male",98500,748
7764325,540527,35,"male",58900,746
9067127,949991,65,"male",54300,584
5866709,949991,60,"female",53900,610
1843858,72070,50,"male",55700,787
2674629,72070,42,"female",62200,644
3804840,48538,42,"male",64200,664
8410830,611154,34,"male",67100,739
9427737,305361,33,"male",53000,715
2232744,760880,55,"male",46700,787
2229853,760880,53,"female",76100,604
3832211,670184,45,"male",70900,826
7075892,634251,49,"female",67100,652
5677530,578241,43,"male",93200,872
5875142,578241,40,"male",65000,659
6039256,163613,53,"male",50600,824
3399606,936205,32,"male",56800,693
8355999,745748,37,"female",66900,667
1214606,886846,34,"male",74900,685
9425790,886846,27,"female",87300,640
9723802,980490,45,"male",52000,696
7299513,980490,35,"female",60900,627
8853264,50042,37,"male",82300,694
8126527,758409,29,"male",58600,486
7397741,63413,35,"male",67200,803
8733135,990621,48,"female",115500,715
6083931,630425,43,"male",61100,760
466006,442595,35,"male",59400,710
2946626,149973,36,"female",51500,616
7328756,412730,57,"male",52600,829
7935315,44297,43,"male",74400,640
3449598,246915,64,"male",83800,605
9991823,246915,59,"female",78600,729
8350398,407895,36,"male",71200,732
5006357,569671,40,"male",86600,775
1169962,801697,47,"male",142800,763
8209223,354746,60,"female",58600,698
2978563,354746,55,"male",42800,722
2867356,417585,49,"male",187800,850
124313,594796,28,"male",78900,750
8545884,897000,55,"male",47600,821
740029,897000,47,"female",132400,756
5849597,158491,40,"male",67500,871
1427735,196901,34,"male",85700,885
3889360,196901,25,"female",83100,766
993735,179567,39,"male",62000,588
5984993,745104,42,"male",94100,662
1630557,280534,36,"male",104300,649
431962,726852,49,"female",65300,733
8436816,607046,40,"male",50900,735
1458496,831931,42,"male",112500,797
5574529,769282,45,"male",91300,807
307676,222391,57,"female",65400,603
1968106,222391,51,"male",53800,797
3433993,582509,48,"male",50900,671
7404859,69830,46,"male",48100,750
1519150,69830,38,"female",102500,772
3354121,947978,43,"male",51000,586
5232450,947978,37,"female",65600,446
3241449,206455,58,"male",47400,663
9447649,206455,52,"female",68100,684
1616948,286412,63,"female",73300,796
2188877,286412,59,"male",49700,788
1770646,286412,74,"male",70800,760
7242099,892464,46,"male",109400,730
5148663,931069,35,"female",123200,560
5377695,436881,59,"male",74800,658
2053899,318728,26,"male",79600,832
4711426,131144,52,"male",51500,767
6403108,131144,46,"female",112800,541
2594204,682203,44,"male",50600,832
2751500,682203,42,"female",48000,650
8493587,810561,34,"male",70700,753
4073877,305430,39,"male",60100,783
9270316,305430,31,"female",57000,556
3390315,251265,58,"female",80100,770
3034051,847666,38,"male",61300,701
4315966,262512,39,"male",93200,666
1030271,856011,29,"male",52400,623
5110369,692531,27,"female",70900,508
2954144,813427,38,"male",54100,616
1464092,736083,49,"female",41700,600
6540733,736083,43,"female",81300,746
4852185,29189,37,"male",49600,799
1212936,29189,31,"male",31200,725
4949650,29189,48,"female",29600,804
3333562,31188,36,"male",73700,618
326464,20133,40,"male",41400,767
8847707,20133,31,"female",63700,531
3223371,344117,41,"male",81400,752
6218379,244651,63,"male",71400,762
8172197,411884,46,"male",67900,647
7162413,851196,49,"male",83100,645
8997292,489280,30,"female",51100,577
6839946,942934,51,"male",47900,751
88191,942934,43,"male",74100,801
9766323,499111,37,"female",61800,752
6201494,499111,31,"female",88400,839
2260488,679234,41,"male",40900,851
9072058,679234,40,"female",64800,744
7301597,921063,50,"female",55400,579
3419367,921063,43,"male",67100,772
8331585,603644,46,"male",84800,777
4290823,382398,49,"female",55200,741
736971,382398,45,"female",130800,582
1874403,77334,32,"female",78700,569
9515897,77334,23,"male",60700,782
3255350,516593,48,"male",53300,816
8095981,516593,47,"female",44800,694
8506209,24722,38,"male",86600,794
5674781,417061,38,"female",122800,621
2105624,963863,32,"male",73900,780
1089286,985144,28,"male",75400,606
823048,690647,38,"female",65500,732
2738121,271312,55,"male",91100,685
7086577,930032,51,"male",184900,777
29547,159788,40,"male",64500,656
3340705,770657,33,"male",57900,846
9228803,770657,25,"female",127000,670
2589289,623965,32,"female",63300,550
3496832,567672,39,"female",54500,679
9622946,694017,60,"male",90100,759
1874593,694017,57,"female",63400,585
3551786,694017,70,"female",83000,716
2052562,944660,47,"male",52800,789
9916985,970191,38,"male",193400,713
4931147,924133,39,"male",163100,767
1879669,607756,54,"male",69200,711
1012456,607756,48,"female",65400,806
6584000,545639,50,"female",68300,628
5516277,103112,51,"female",61100,560
3146735,675434,48,"male",178200,735
5892396,967630,34,"male",62900,729
2309138,967630,29,"female",46500,595
6941607,345494,51,"female",65200,619
4245730,345494,45,"male",49800,816
1944365,887833,38,"female",74400,591
2937155,463381,48,"male",89900,723
7065923,463381,45,"female",36200,652
751786,463381,59,"male",65000,898
963950,334603,34,"male",57900,685
3084579,334603,25,"female",49100,494
5756792,162812,44,"male",57300,814
9548850,162812,37,"female",35800,628
9723200,162812,57,"male",26600,667
3939239,38111,38,"female",80800,685
1175214,970921,40,"male",133800,887
6539883,970921,31,"female",117100,817
4721479,125043,52,"male",91000,631
5307004,622660,36,"male",52800,582
8373641,338500,43,"male",71100,597
809151,860535,55,"male",71500,837
7383187,860535,53,"female",94000,739
4044747,757190,44,"male",42100,721
2540892,757190,40,"female",72700,625
8588409,966449,51,"male",40900,640
65112,966449,49,"female",40900,650
3214413,966449,62,"female",53500,723
7588867,719805,37,"male",84300,759
9737316,913927,50,"female",81000,551
453075,913927,45,"male",85500,809
2401951,975522,46,"male",59800,635
3547920,975522,40,"female",53300,656
611384,29517,44,"male",61100,624
5087643,907379,58,"male",98000,765
6913558,907379,56,"female",77100,739
1485053,283206,47,"male",40100,851
2407176,283206,41,"female",98800,638
3199758,822581,29,"male",68200,775
8480867,794340,40,"male",110900,694
2024149,227475,46,"male",56500,657
9069176,227475,37,"female",92600,799
8589995,595526,48,"male",45200,628
6892708,595526,44,"male",71000,736
3258865,979521,63,"male",89300,823
9225612,862215,45,"male",129900,773
2826820,826955,51,"male",106100,735
8491551,841854,45,"male",90300,711
2550676,137312,37,"male",51600,594
1071994,137312,35,"female",50300,556
325234,364011,54,"male",93000,753
7979590,892788,51,"male",70800,801
6338754,892788,43,"female",41000,675
5016250,892788,65,"male",35300,879
2552725,570513,51,"female",51700,630
6315705,570513,42,"female",40800,708
7363732,793853,51,"male",62700,893
6532332,793853,47,"female",90700,652
2785238,829033,60,"female",43700,722
3960556,829033,54,"male",39100,684
9840707,103618,49,"female",42700,551
831212,103618,39,"female",117100,541
308003,129372,51,"male",100400,663
8957295,129372,49,"female",103300,756
3573039,409909,36,"male",41500,814
5909435,409909,29,"female",86900,672
3026522,263075,28,"male",63500,696
6356968,237492,43,"male",51200,834
6856784,237492,39,"female",105200,786
8204222,170535,54,"female",83300,630
740073,478918,32,"female",50700,519
8316370,875971,42,"male",52400,811
